session_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,rolling_pace_delta_s,fuel_corrected_delta_s,field_rank_on_lap,tyre_age,position,track_status_label,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,traffic_proxy_note
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,10,middle,HARD,3,112.112,-0.09,0.009,0.26,9,8,15,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,11,middle,HARD,3,111.673,-1.076,-0.232,-0.691,6,9,14,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,12,middle,HARD,3,111.935,-1.046,-0.737,-0.626,8,10,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,13,middle,HARD,3,111.034,-1.699,-1.274,-1.244,1,11,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,14,middle,HARD,3,111.419,-1.273,-1.339,-0.783,6,12,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,15,middle,HARD,3,111.948,-1.441,-1.471,-0.916,6,13,8,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,16,middle,HARD,3,111.724,-0.722,-1.146,-0.162,6,14,8,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,17,middle,HARD,3,111.422,-1.195,-1.119,-0.6,4,15,7,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,18,middle,HARD,3,123.208,-0.645,-0.854,-0.015,3,16,7,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,19,middle,HARD,3,111.003,-0.959,-0.933,-0.294,3,17,7,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,20,middle,HARD,3,134.214,-3.278,-1.627,-2.578,8,18,7,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,21,middle,HARD,4,127.242,8.694,1.486,9.429,15,2,7,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,22,middle,HARD,4,109.666,-1.678,1.246,-0.908,2,3,7,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,23,middle,HARD,4,109.999,-1.393,1.874,-0.588,6,4,7,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,24,middle,HARD,4,109.841,-1.45,-1.507,-0.61,4,5,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,25,middle,HARD,4,110.085,-2.029,-1.624,-1.154,3,6,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,26,middle,HARD,4,109.892,-1.978,-1.819,-1.068,3,7,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,27,middle,HARD,4,110.085,-1.896,-1.968,-0.951,3,8,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,28,middle,HARD,4,110.027,-1.801,-1.892,-0.821,3,9,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,29,middle,HARD,4,109.945,-2.122,-1.94,-1.107,3,10,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,30,middle,HARD,4,110.183,-1.905,-1.943,-0.855,4,11,7,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,31,middle,HARD,4,110.153,-1.579,-1.869,-0.494,3,12,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,32,middle,HARD,4,110.215,-1.442,-1.642,-0.322,6,13,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,33,middle,HARD,4,109.939,-1.713,-1.578,-0.558,4,14,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,34,closing,HARD,4,110.274,-1.233,-1.463,-0.043,4,15,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,35,closing,HARD,4,110.452,-1.388,-1.445,-0.163,6,16,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,36,closing,HARD,4,110.241,-1.236,-1.286,0.024,6,17,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,37,closing,HARD,4,110.248,-1.298,-1.307,-0.003,6,18,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,38,closing,HARD,4,110.125,-1.321,-1.285,0.009,5,19,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,39,closing,HARD,4,109.9,-1.334,-1.318,0.031,4,20,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,40,closing,HARD,4,110.047,-1.139,-1.265,0.261,6,21,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,41,closing,HARD,4,109.484,-1.238,-1.237,0.197,3,22,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,42,closing,HARD,4,109.631,-1.531,-1.303,-0.061,3,23,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,43,closing,HARD,4,109.676,-1.506,-1.425,-0.001,2,24,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAD,Red Bull Racing,44,closing,HARD,4,109.298,-1.777,-1.605,-0.237,2,25,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,1,opening,MEDIUM,1,130.66,-12.684,-12.684,-12.649,5,1,5,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,2,opening,MEDIUM,1,,,-12.684,,,2,5,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,3,opening,MEDIUM,1,,,-12.684,,,3,5,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,4,opening,MEDIUM,1,,,,,,4,5,safety-car,uncertain,,gap-data-missing-proxy,0.4167,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,5,opening,MEDIUM,1,111.956,-1.476,-1.476,-1.301,5,5,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,6,opening,MEDIUM,1,111.257,-1.55,-1.513,-1.34,2,6,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,7,opening,MEDIUM,1,110.772,-1.645,-1.557,-1.4,1,7,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,8,opening,MEDIUM,1,111.677,-1.044,-1.413,-0.764,5,8,5,yellow,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,9,middle,MEDIUM,1,110.199,-2.476,-1.722,-2.161,1,9,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,10,middle,MEDIUM,1,110.813,-1.389,-1.636,-1.039,4,10,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,11,middle,MEDIUM,1,111.079,-1.67,-1.845,-1.285,1,11,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,12,middle,MEDIUM,1,111.42,-1.561,-1.54,-1.141,5,12,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,13,middle,MEDIUM,1,111.707,-1.026,-1.419,-0.571,6,13,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,14,middle,MEDIUM,1,111.168,-1.524,-1.37,-1.034,5,14,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,15,middle,MEDIUM,1,111.422,-1.967,-1.506,-1.442,5,15,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,16,middle,MEDIUM,1,111.769,-0.677,-1.389,-0.117,7,16,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,17,middle,MEDIUM,1,111.564,-1.053,-1.232,-0.458,5,17,3,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,18,middle,MEDIUM,1,122.86,-0.993,-0.908,-0.363,2,18,3,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,19,middle,MEDIUM,1,112.803,0.841,-0.401,1.506,13,19,2,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,20,middle,MEDIUM,1,131.009,-6.483,-2.212,-5.783,6,20,2,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,21,middle,HARD,2,138.908,20.36,4.906,21.095,20,1,6,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,22,middle,HARD,2,110.089,-1.255,4.207,-0.485,6,2,6,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,23,middle,HARD,2,109.515,-1.877,5.743,-1.072,2,3,6,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,24,middle,HARD,2,110.524,-0.767,-1.299,0.073,7,4,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,25,middle,HARD,2,110.332,-1.782,-1.475,-0.907,5,5,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,26,middle,HARD,2,110.142,-1.728,-1.426,-0.818,6,6,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,27,middle,HARD,2,110.163,-1.818,-1.776,-0.873,6,7,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,28,middle,HARD,2,110.082,-1.746,-1.764,-0.766,4,8,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,29,middle,HARD,2,109.858,-2.209,-1.924,-1.194,2,9,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,30,middle,HARD,2,110.014,-2.074,-2.01,-1.024,2,10,6,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,31,middle,HARD,2,109.867,-1.865,-2.049,-0.78,1,11,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,32,middle,HARD,2,109.626,-2.031,-1.99,-0.911,2,12,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,33,middle,HARD,2,109.454,-2.198,-2.031,-1.043,2,13,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,34,closing,HARD,2,109.972,-1.535,-1.921,-0.345,3,14,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,35,closing,HARD,2,110.16,-1.68,-1.804,-0.455,4,15,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,36,closing,HARD,2,110.141,-1.336,-1.517,-0.076,3,16,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,37,closing,HARD,2,109.538,-2.008,-1.675,-0.713,2,17,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,38,closing,HARD,2,109.88,-1.566,-1.637,-0.236,3,18,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,39,closing,HARD,2,110.691,-0.543,-1.372,0.822,6,19,5,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,40,closing,HARD,2,109.539,-1.647,-1.252,-0.247,2,20,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_10_R_Belgian Grand Prix,HAM,Ferrari,41,closing,HARD,2,109.683,-1.039,-1.076,0.396,5,21,4,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
