season,round,event,session,corner_id,driver,reference_driver,apex_speed_delta_kph,entry_speed_delta_kph,exit_speed_delta_kph,comparison_scope
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,HUL,LEC,7.0,1.25,11.5,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,LAW,LEC,7.0,1.083,-1.333,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,STR,LEC,7.0,4.5,11.25,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,PIA,LEC,8.0,-3.583,-11.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,OCO,LEC,11.0,6.5,15.75,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,LIN,LEC,12.0,-0.75,3.0,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,SAI,LEC,13.0,6.083,12.667,session_best
2026,11,Hungarian Grand Prix,FP3,hungarian-grand-prix_corner_19,BOT,LEC,14.0,10.75,3.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,VER,VER,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,HAM,VER,1.0,-22.0,-3.334,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,PIA,VER,2.0,-23.667,-1.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,LAW,VER,3.0,27.0,-0.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,NOR,VER,3.0,-8.0,1.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,BOR,VER,4.0,-15.0,6.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,HAD,VER,4.0,-13.667,7.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,HUL,VER,4.0,-24.667,7.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,COL,VER,4.0,-6.5,3.583,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,LEC,VER,5.0,-27.667,6.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,ANT,VER,5.0,-9.0,4.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,LIN,VER,5.0,-15.667,8.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,BOT,VER,5.0,-18.5,3.583,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,BEA,VER,5.0,-10.0,6.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,RUS,VER,5.0,-22.333,0.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,GAS,VER,6.0,-28.667,0.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,STR,VER,7.0,-9.667,7.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,ALO,VER,7.0,-14.667,6.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,PER,VER,7.0,31.0,5.583,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,SAI,VER,8.0,-21.0,8.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,ALB,VER,10.0,-11.667,10.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_03,OCO,VER,10.0,-0.25,4.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,NOR,NOR,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,HAD,NOR,0.0,6.0,14.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,HAM,NOR,1.0,11.917,11.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,LEC,NOR,2.0,4.25,17.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,BEA,NOR,2.0,6.917,5.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,LAW,NOR,2.0,12.583,2.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,ANT,NOR,3.0,11.917,-6.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,BOR,NOR,3.0,-1.5,11.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,OCO,NOR,4.0,12.583,0.417,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,GAS,NOR,4.0,12.917,3.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,PIA,NOR,4.0,3.25,-6.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,STR,NOR,5.0,1.917,9.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,LIN,NOR,5.0,3.25,7.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,RUS,NOR,5.0,13.583,-10.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,COL,NOR,6.0,12.917,14.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,ALB,NOR,7.0,9.5,9.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,BOT,NOR,8.0,11.75,11.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,ALO,NOR,8.0,14.5,2.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,VER,NOR,8.0,12.25,-3.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,HUL,NOR,9.0,3.75,3.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,SAI,NOR,9.0,14.5,5.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_06,PER,NOR,10.0,21.25,9.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,NOR,NOR,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,LEC,NOR,0.0,-8.666,6.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,PIA,NOR,0.0,4.334,-8.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,HAM,NOR,1.0,-6.333,10.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,VER,NOR,3.0,4.0,0.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,HAD,NOR,3.0,14.167,3.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,RUS,NOR,4.0,1.667,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,ANT,NOR,4.0,0.334,3.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,LIN,NOR,5.0,0.0,-1.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,BEA,NOR,6.0,-5.0,14.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,LAW,NOR,7.0,4.667,-5.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,STR,NOR,8.0,2.667,3.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,ALB,NOR,8.0,2.667,10.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,BOR,NOR,9.0,-2.333,18.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,GAS,NOR,9.0,15.917,6.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,OCO,NOR,10.0,11.667,6.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,HUL,NOR,10.0,5.0,4.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,COL,NOR,10.0,9.667,9.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,ALO,NOR,11.0,11.0,3.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,SAI,NOR,12.0,3.334,8.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,BOT,NOR,13.0,-8.333,9.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_10,PER,NOR,13.0,19.417,11.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,LAW,LAW,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,LIN,LAW,1.0,2.083,3.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,NOR,LAW,1.0,2.417,-3.167,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,PIA,LAW,2.0,-4.25,-1.167,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,ANT,LAW,3.0,1.417,-1.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,GAS,LAW,4.0,3.5,1.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,HUL,LAW,5.0,10.75,8.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,OCO,LAW,5.0,5.417,-1.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,SAI,LAW,6.0,2.75,10.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,COL,LAW,6.0,5.083,2.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,RUS,LAW,6.0,1.083,-4.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,ALO,LAW,7.0,14.417,0.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,BOR,LAW,7.0,19.083,10.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,BOT,LAW,7.0,16.75,6.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,VER,LAW,7.0,-14.25,-1.167,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,LEC,LAW,7.0,12.083,12.167,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,HAD,LAW,7.0,3.417,10.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,HAM,LAW,8.0,9.75,11.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,PER,LAW,9.0,10.083,5.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,ALB,LAW,9.0,17.083,14.167,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,BEA,LAW,10.0,5.0,12.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_11,STR,LAW,14.0,10.75,12.167,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,LEC,LEC,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,RUS,LEC,6.0,-7.333,14.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,HAM,LEC,7.0,-4.667,1.334,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,HUL,LEC,7.0,-4.333,4.334,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,PIA,LEC,7.0,-10.0,-1.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,NOR,LEC,7.0,-7.0,-3.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,HAD,LEC,8.0,-9.333,-3.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,COL,LEC,10.0,-1.0,52.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,VER,LEC,10.0,-11.667,4.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,OCO,LEC,11.0,-1.667,-1.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,LAW,LEC,11.0,-3.333,-3.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,BEA,LEC,11.0,0.0,16.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,ALO,LEC,12.0,-3.667,1.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,BOR,LEC,12.0,-3.0,15.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,ANT,LEC,12.0,-7.0,3.334,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,LIN,LEC,15.0,0.5,6.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,BOT,LEC,16.0,4.667,7.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,ALB,LEC,16.0,6.667,15.334,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,GAS,LEC,16.0,-2.667,8.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,STR,LEC,16.0,4.0,17.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,PER,LEC,17.0,9.333,5.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_13,SAI,LEC,19.0,1.0,7.417,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,HAD,HAD,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,HAM,HAD,2.0,-9.0,-22.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,NOR,HAD,4.0,6.0,17.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,LEC,HAD,4.0,-1.333,-22.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,VER,HAD,4.0,2.334,13.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,ANT,HAD,7.0,8.667,14.083,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,COL,HAD,7.0,-3.083,-9.917,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,BOR,HAD,8.0,1.417,-14.417,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,GAS,HAD,8.0,4.334,10.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,LIN,HAD,8.0,2.0,-7.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,RUS,HAD,9.0,7.334,27.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,LAW,HAD,9.0,10.0,3.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,HUL,HAD,10.0,2.667,-5.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,ALB,HAD,10.0,6.417,-4.417,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,SAI,HAD,10.0,8.417,9.583,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,PIA,HAD,10.0,13.917,27.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,OCO,HAD,10.0,12.334,-4.334,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,BEA,HAD,11.0,4.167,-1.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,ALO,HAD,12.0,13.0,6.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,BOT,HAD,13.0,14.917,2.833,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,STR,HAD,13.0,10.334,6.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_17,PER,HAD,14.0,15.0,24.666,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,ANT,ANT,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,OCO,ANT,3.0,40.5,-8.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,NOR,ANT,3.0,8.5,-2.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,LEC,ANT,3.0,18.5,13.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,LAW,ANT,3.0,-7.5,-8.917,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,HAM,ANT,3.0,-6.25,9.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,HAD,ANT,4.0,-7.5,1.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,LIN,ANT,5.0,-6.25,9.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,GAS,ANT,5.0,5.5,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,VER,ANT,6.0,16.0,-1.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,BOR,ANT,6.0,-20.75,13.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,RUS,ANT,6.0,19.25,-3.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,STR,ANT,6.0,-0.25,14.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,BEA,ANT,7.0,20.5,16.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,SAI,ANT,7.0,12.5,5.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,HUL,ANT,7.0,-0.25,19.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,BOT,ANT,7.0,15.25,17.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,ALO,ANT,8.0,10.75,14.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,PER,ANT,8.0,10.5,4.417,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,PIA,ANT,8.0,24.25,7.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,COL,ANT,9.0,0.5,9.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_18,ALB,ANT,13.0,1.0,18.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,HAM,HAM,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,ANT,HAM,1.0,16.0,-6.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,PIA,HAM,2.0,12.0,-7.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,VER,HAM,2.0,22.75,3.5,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,NOR,HAM,3.0,8.667,2.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,RUS,HAM,5.0,17.0,-5.333,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,HAD,HAM,5.0,0.333,7.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,LEC,HAM,6.0,0.333,7.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,LAW,HAM,6.0,15.25,10.75,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,HUL,HAM,6.0,8.333,8.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,PER,HAM,7.0,15.667,9.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,STR,HAM,7.0,19.0,18.25,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,COL,HAM,7.0,9.0,12.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,LIN,HAM,7.0,6.0,7.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,BOR,HAM,8.0,12.333,26.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,BEA,HAM,9.0,12.0,21.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,ALO,HAM,9.0,20.667,6.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,BOT,HAM,10.0,13.667,11.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,GAS,HAM,10.0,15.75,7.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,OCO,HAM,13.0,41.333,-10.667,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,SAI,HAM,15.0,28.0,31.0,session_best
2026,11,Hungarian Grand Prix,Q,hungarian-grand-prix_corner_19,ALB,HAM,16.0,10.5,21.75,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,ALB,ALB,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,NOR,ALB,38.0,38.0,25.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,COL,ALB,47.0,47.0,58.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,BOT,ALB,51.0,48.5,16.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,ALO,ALB,90.0,81.5,68.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,LAW,ALB,97.0,86.0,103.333,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,HAD,ALB,121.0,108.0,127.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,GAS,ALB,130.0,130.0,121.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,LEC,ALB,165.0,161.0,127.667,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,BOR,ALB,177.0,169.0,146.667,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,SAI,ALB,185.0,185.0,154.75,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,HAM,ALB,190.0,185.0,188.75,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,HUL,ALB,192.0,192.0,167.25,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,STR,ALB,194.0,191.0,183.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,PIA,ALB,197.0,143.0,195.667,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,LIN,ALB,198.0,150.0,204.5,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,BEA,ALB,207.0,139.667,214.667,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,RUS,ALB,210.0,209.0,181.2,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,ANT,ALB,212.0,212.0,172.75,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,OCO,ALB,217.0,216.2,185.4,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,VER,ALB,240.0,205.0,229.333,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_01,PER,ALB,242.0,239.75,174.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,HUL,HUL,0.0,0.0,0.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,HAM,HUL,4.0,4.0,4.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,OCO,HUL,15.0,15.0,23.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,RUS,HUL,15.0,15.0,24.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,LAW,HUL,55.0,30.5,67.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,NOR,HUL,70.0,-36.0,82.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,COL,HUL,96.0,96.0,72.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,ALO,HUL,102.0,99.0,110.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,SAI,HUL,110.0,109.0,88.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,BOR,HUL,115.0,115.0,93.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,GAS,HUL,117.0,86.667,124.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,LEC,HUL,135.0,115.0,144.667,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,VER,HUL,152.0,55.667,164.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,ANT,HUL,155.0,155.0,108.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,ALB,HUL,159.0,159.0,128.667,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,BEA,HUL,196.0,191.4,205.2,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,LIN,HUL,197.0,137.6,209.0,session_best
2026,11,Hungarian Grand Prix,R,hungarian-grand-prix_corner_05,HAD,HUL,198.0,140.0,206.4,session_best
