season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,braking_start_distance_m,braking_duration_s,braking_distance_m,min_speed_during_brake_kph,brake_intensity_proxy,late_brake_score
2026,3,Japanese Grand Prix,Q,HAM,16,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2401.566,0.56,24.934,158.0,0.087,0.0
2026,3,Japanese Grand Prix,Q,HAM,16,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2793.532,2.6,100.537,87.0,0.3667,0.3242
2026,3,Japanese Grand Prix,Q,HAM,16,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,HAM,16,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5382.031,0.48,14.311,105.0,0.0833,0.0
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,604.072,2.481,153.674,177.0,0.4545,0.0
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1442.943,0.481,27.345,202.0,0.0833,0.8352
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2399.761,1.4,85.167,189.0,0.2778,0.0
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2786.513,2.639,102.897,84.0,0.3103,0.2862
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3892.606,5.199,285.945,198.0,1.0,0.0
2026,3,Japanese Grand Prix,Q,HUL,7,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5391.37,0.639,36.094,105.0,0.0667,0.0
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,689.114,2.201,133.509,171.0,0.4091,0.2914
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1316.575,1.44,81.922,200.0,0.2857,0.3777
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2399.765,0.32,12.622,142.0,0.0526,0.0
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2772.975,2.4,99.922,96.0,0.3667,0.231
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3906.201,3.76,291.4,279.0,1.0,0.0
2026,3,Japanese Grand Prix,Q,LAW,14,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5404.101,2.32,99.685,100.0,0.25,0.0421
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,718.928,1.52,88.689,178.0,0.25,0.4229
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2395.795,0.64,28.644,154.0,0.15,0.0
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2792.056,3.001,117.143,74.0,0.3077,0.3329
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3888.649,0.36,18.678,185.0,0.1,0.0
2026,3,Japanese Grand Prix,Q,LEC,11,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,688.516,2.199,133.214,171.0,0.45,0.2486
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1289.113,1.84,106.2,202.0,0.35,0.334
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1495.591,0.48,25.467,191.0,0.05,0.0
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2398.062,0.8,34.367,150.0,0.1304,0.0
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2791.68,2.601,104.422,86.0,0.4231,0.2935
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3930.582,4.96,255.504,180.0,0.9048,0.1115
2026,3,Japanese Grand Prix,Q,LIN,14,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,699.422,1.64,106.011,197.0,0.3529,0.182
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2392.307,0.44,20.067,161.0,0.1053,0.0
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2794.344,2.481,100.815,95.0,0.3448,0.3235
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,NOR,16,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,607.815,2.079,164.028,280.0,0.4444,0.0
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,1167.919,0.36,22.7,227.0,0.1,0.9212
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1200.375,1.08,63.756,209.0,0.2727,0.0
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1497.374,0.72,40.467,197.0,0.1429,0.0
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2391.831,2.481,109.708,149.0,0.3889,0.0
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2812.56,2.321,95.527,96.0,0.2963,0.3846
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3895.598,2.079,153.037,265.0,0.4118,0.0
2026,3,Japanese Grand Prix,Q,OCO,14,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5408.693,3.4,258.778,274.0,0.6842,0.0
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,699.337,1.92,115.989,179.0,0.3636,0.2973
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,1168.151,0.16,9.156,206.0,0.0476,0.9133
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1458.34,0.4,21.611,191.0,0.1,0.8787
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2773.178,2.44,100.278,101.0,0.3333,0.2787
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3886.678,0.28,14.0,180.0,0.0455,0.0
2026,3,Japanese Grand Prix,Q,PER,5,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,707.607,1.761,107.653,181.0,0.3684,0.3231
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1479.084,0.361,20.958,209.0,0.0588,0.9605
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2393.461,0.44,20.178,161.0,0.1,0.0
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2796.868,2.96,114.898,92.0,0.4138,0.3559
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,PIA,16,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5396.923,0.68,19.823,103.0,0.0909,0.0483
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,747.364,1.32,79.656,188.0,0.2353,0.4899
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1457.068,0.718,43.178,209.0,0.1905,0.8911
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2399.344,0.48,22.411,164.0,0.1053,0.0
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2800.051,2.8,109.611,83.0,0.3846,0.366
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3907.97,0.441,23.275,190.0,0.05,0.0
2026,3,Japanese Grand Prix,Q,RUS,17,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5408.434,0.56,16.444,105.0,0.08,0.0907
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,677.885,2.361,139.979,165.0,0.4,0.2677
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,1134.936,0.16,9.956,224.0,0.0526,0.8035
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1419.061,1.6,88.0,198.0,0.3,0.7575
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1498.261,0.48,26.4,198.0,0.1111,0.0
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2396.093,0.24,9.733,146.0,0.05,0.0
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2772.894,2.68,110.156,92.0,0.3226,0.2579
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3885.577,0.521,25.305,170.0,0.087,0.0
2026,3,Japanese Grand Prix,Q,SAI,8,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5594.576,0.401,25.062,225.0,0.0526,0.7041
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,700.078,2.121,125.739,171.0,0.3889,0.3356
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,1169.129,0.36,21.2,212.0,0.05,0.9218
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1458.342,0.201,11.39,204.0,0.05,0.9356
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2391.761,0.24,10.067,151.0,0.0476,0.0
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2789.155,2.68,104.056,87.0,0.2333,0.3201
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3895.282,0.28,13.3,171.0,0.0556,0.0
2026,3,Japanese Grand Prix,Q,STR,5,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5598.594,1.76,96.8,198.0,0.3043,0.7474
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,693.656,2.039,130.222,181.0,0.3333,0.2945
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_04,japanese-grand-prix_corner_04,0.55,1171.027,0.44,27.456,216.0,0.1333,0.949
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1328.794,1.201,68.001,203.0,0.2381,0.4427
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2402.089,0.32,13.6,153.0,0.0556,0.0
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2800.163,2.56,98.922,84.0,0.3333,0.3608
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3891.238,0.64,33.233,183.0,0.1053,0.0
2026,3,Japanese Grand Prix,Q,VER,11,SOFT,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5569.447,0.36,19.3,193.0,0.0385,0.6856
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,706.476,2.201,122.193,160.0,0.4,0.314
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1198.69,1.281,66.896,183.0,0.2174,0.0
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1502.779,0.2,9.833,177.0,0.0476,0.0
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2399.376,0.76,31.711,145.0,0.125,0.0
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2775.377,2.92,113.433,82.0,0.3333,0.2844
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3890.264,0.4,19.667,177.0,0.0526,0.0
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5255.237,2.24,101.911,104.0,0.45,0.5446
2026,3,Japanese Grand Prix,R,ALB,51,MEDIUM,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5609.154,0.24,16.133,242.0,0.04,0.7615
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,664.543,2.64,158.578,162.0,0.5,0.1775
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2760.119,2.72,111.622,89.0,0.3448,0.2272
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3915.687,0.64,28.756,161.0,0.1111,0.0776
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5234.778,2.92,126.889,94.0,0.4,0.512
2026,3,Japanese Grand Prix,R,ALO,47,MEDIUM,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,645.417,2.72,168.689,164.0,0.55,0.1457
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1460.551,0.68,36.389,187.0,0.0952,0.9303
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1502.851,0.48,23.6,177.0,0.0556,0.0
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2397.735,0.56,24.111,152.0,0.0833,0.0
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2756.699,3.48,135.182,78.0,0.4333,0.2059
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3897.678,0.24,11.533,173.0,0.0455,0.0
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5248.144,2.56,118.478,103.0,0.4783,0.5204
2026,3,Japanese Grand Prix,R,ANT,49,HARD,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5387.906,0.28,7.933,102.0,0.0417,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,600.678,3.6,312.0,312.0,1.0,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1210.811,2.92,228.944,182.0,0.6875,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1497.333,3.96,201.711,182.0,0.6364,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2397.544,3.92,228.111,126.0,0.7368,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2711.321,1.48,86.622,147.0,0.2381,0.063
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3891.182,2.76,210.922,275.0,0.7857,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5088.653,1.199,102.826,305.0,0.4167,0.0
2026,3,Japanese Grand Prix,R,BEA,20,HARD,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5468.067,2.76,229.233,299.0,0.7692,0.2469
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,654.011,2.44,151.022,164.0,0.5238,0.1534
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1257.268,1.28,71.178,188.0,0.25,0.2057
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2394.157,0.641,26.899,146.0,0.0909,0.0
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2789.022,3.04,106.744,78.0,0.3667,0.3449
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3896.248,0.32,14.667,165.0,0.05,0.0
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5231.914,2.96,138.187,95.0,0.5263,0.4943
2026,3,Japanese Grand Prix,R,BOR,40,HARD,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5387.868,0.24,7.0,105.0,0.037,0.0
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,652.953,3.121,174.418,146.0,0.619,0.128
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,1497.356,0.2,9.5,171.0,0.0526,0.0
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2400.609,0.4,15.689,137.0,0.0952,0.0
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2752.398,3.52,151.921,85.0,0.4333,0.2057
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3899.667,0.72,31.767,154.0,0.1304,0.0
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5246.234,2.44,119.7,105.0,0.4545,0.5463
2026,3,Japanese Grand Prix,R,BOT,52,MEDIUM,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,5546.234,1.44,70.0,175.0,0.24,0.6287
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_03,japanese-grand-prix_corner_03,0.55,641.162,4.321,235.617,140.0,0.7391,0.1279
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_05,japanese-grand-prix_corner_05,0.55,1456.327,0.8,40.333,172.0,0.1667,0.8901
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_06,japanese-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_09,japanese-grand-prix_corner_09,0.55,2403.706,0.4,15.667,141.0,0.0476,0.0
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_10,japanese-grand-prix_corner_10,0.55,2767.402,3.479,135.617,85.0,0.4231,0.2028
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_14,japanese-grand-prix_corner_14,0.55,3891.98,0.24,10.667,160.0,0.0476,0.0
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_18,japanese-grand-prix_corner_18,0.55,5270.478,2.76,110.783,94.0,0.4286,0.6171
2026,3,Japanese Grand Prix,R,COL,41,HARD,,japanese-grand-prix_corner_19,japanese-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
